ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
21134,737,95,2025-04-30 00:00:00,1,Online,187118
21135,907,65,2024-12-18 00:00:00,1,Loja Física,10744
21136,595,67,2025-05-22 00:00:00,3,Online,46813
21137,258,71,2025-08-04 00:00:00,2,Online,387035
21138,726,89,2024-11-26 00:00:00,3,Loja Física,1349127
21139,90,55,2024-10-18 00:00:00,1,Loja Física,19381
21140,124,7,2024-12-20 00:00:00,3,Loja Física,1150584
21141,987,96,2024-10-07 00:00:00,1,Online,42838
21142,259,48,2025-05-23 00:00:00,3,Online,939843
21143,408,30,2025-03-25 00:00:00,3,Online,984777
21144,970,5,2024-12-07 00:00:00,1,Loja Física,398105
21145,768,57,2024-12-15 00:00:00,3,Loja Física,926256
21146,984,73,2025-06-03 00:00:00,2,Online,58602
21147,668,33,2025-09-10 00:00:00,4,Loja Física,1224457
21148,459,89,2024-12-14 00:00:00,4,Online,1798836
21149,601,18,2025-09-06 00:00:00,3,Loja Física,680172
21150,218,17,2025-09-15 00:00:00,3,Online,1160853
21151,269,86,2025-09-23 00:00:00,2,Loja Física,806588
21152,298,99,2025-08-08 00:00:00,2,Online,855496
21153,900,21,2025-07-20 00:00:00,2,Loja Física,244298
21154,883,47,2024-12-12 00:00:00,1,Loja Física,357642
21155,557,2,2025-06-24 00:00:00,2,Loja Física,685647
21156,575,33,2024-11-09 00:00:00,3,Online,918343
21157,127,18,2025-03-06 00:00:00,1,Online,226724
21158,272,73,2025-08-10 00:00:00,4,Loja Física,117205
21159,226,91,2025-02-16 00:00:00,2,Loja Física,1083252
21160,213,20,2025-02-15 00:00:00,1,Loja Física,222807
21161,58,51,2025-09-09 00:00:00,2,Loja Física,466068
21162,417,79,2025-03-28 00:00:00,1,Loja Física,332932
21163,976,54,2025-04-11 00:00:00,3,Loja Física,288905
21164,170,68,2025-09-23 00:00:00,1,Online,461441
21165,635,46,2025-08-15 00:00:00,3,Loja Física,27930
21166,983,23,2024-11-09 00:00:00,1,Online,464809
21167,625,92,2024-11-23 00:00:00,2,Online,499763
21168,155,55,2025-02-21 00:00:00,4,Online,77524
21169,676,26,2025-05-31 00:00:00,1,Online,31242
21170,281,54,2024-12-20 00:00:00,1,Loja Física,96302
21171,262,4,2024-11-23 00:00:00,3,Online,51141
21172,752,2,2024-10-10 00:00:00,1,Online,342823
21173,104,87,2024-12-10 00:00:00,4,Loja Física,1994588
21174,334,5,2025-01-28 00:00:00,1,Online,398105
21175,509,25,2025-04-17 00:00:00,2,Loja Física,367749
21176,189,52,2025-09-15 00:00:00,4,Online,1436938
21177,222,13,2025-03-17 00:00:00,3,Online,1339224
21178,564,86,2025-09-14 00:00:00,2,Online,806588
21179,880,62,2025-01-31 00:00:00,2,Loja Física,555883
21180,654,38,2025-08-04 00:00:00,1,Online,19283
21181,371,82,2025-07-21 00:00:00,3,Online,1381409
21182,820,10,2025-03-19 00:00:00,3,Loja Física,1057366
21183,496,79,2025-08-27 00:00:00,2,Online,665864
21184,812,88,2024-12-08 00:00:00,2,Loja Física,51058
21185,197,97,2025-03-09 00:00:00,3,Loja Física,1463754
21186,227,97,2025-01-20 00:00:00,1,Loja Física,487918
21187,74,50,2025-07-07 00:00:00,3,Loja Física,1066554
21188,870,35,2025-01-24 00:00:00,3,Loja Física,698505
21189,58,5,2025-09-01 00:00:00,4,Loja Física,1592419
21190,146,13,2024-10-09 00:00:00,1,Loja Física,446408
21191,881,60,2024-10-21 00:00:00,1,Online,446942
21192,798,67,2025-03-08 00:00:00,3,Online,46813
21193,631,98,2025-03-20 00:00:00,2,Loja Física,820634
21194,957,18,2025-01-10 00:00:00,2,Online,453448
21195,900,36,2025-06-17 00:00:00,2,Loja Física,692925
21196,218,4,2025-02-04 00:00:00,4,Loja Física,68188
21197,925,54,2024-12-11 00:00:00,2,Online,192603
21198,630,57,2024-11-24 00:00:00,2,Loja Física,617504
21199,365,21,2025-06-22 00:00:00,3,Loja Física,366447
