ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
22133,322,99,2025-03-11 00:00:00,3,Loja Física,1283244
22134,1000,33,2024-11-24 00:00:00,2,Online,612229
22135,861,97,2024-11-19 00:00:00,3,Loja Física,1463754
22136,423,16,2025-04-18 00:00:00,1,Loja Física,511856
22137,297,15,2025-01-26 00:00:00,1,Online,31413
22138,494,34,2025-09-05 00:00:00,1,Online,36872
22139,536,9,2024-10-24 00:00:00,1,Online,468261
22140,192,60,2024-10-09 00:00:00,1,Loja Física,446942
22141,346,19,2025-02-24 00:00:00,2,Online,737519
22142,747,10,2025-07-09 00:00:00,4,Loja Física,1409821
22143,112,55,2025-02-06 00:00:00,3,Online,58143
22144,337,44,2025-08-25 00:00:00,1,Loja Física,327833
22145,423,7,2024-12-27 00:00:00,2,Online,767056
22146,791,47,2025-03-27 00:00:00,1,Online,357642
22147,144,93,2025-08-04 00:00:00,4,Loja Física,1873526
22148,891,52,2025-01-30 00:00:00,3,Online,1077703
22149,459,61,2025-05-01 00:00:00,2,Online,1042442
22150,817,3,2024-12-10 00:00:00,2,Loja Física,264604
22151,524,68,2025-05-20 00:00:00,3,Loja Física,1384323
22152,815,69,2024-12-17 00:00:00,4,Loja Física,1223925
22153,442,14,2024-12-27 00:00:00,4,Loja Física,1238012
22154,781,22,2024-11-27 00:00:00,1,Loja Física,307662
22155,549,56,2025-06-05 00:00:00,2,Online,827501
22156,823,36,2024-10-29 00:00:00,2,Loja Física,692925
22157,724,17,2025-08-09 00:00:00,3,Online,1160853
22158,58,13,2025-03-11 00:00:00,4,Loja Física,1785632
22159,52,33,2024-10-06 00:00:00,1,Online,306114
22160,582,47,2025-02-21 00:00:00,2,Loja Física,715284
22161,229,42,2025-06-05 00:00:00,1,Loja Física,348533
22162,738,36,2024-12-04 00:00:00,4,Online,138585
22163,840,27,2024-10-17 00:00:00,3,Loja Física,352959
22164,332,70,2025-02-08 00:00:00,2,Online,600984
22165,964,23,2025-09-11 00:00:00,3,Loja Física,1394427
22166,441,93,2025-08-10 00:00:00,2,Loja Física,936763
22167,640,97,2025-09-18 00:00:00,2,Online,975836
22168,597,99,2025-05-29 00:00:00,3,Loja Física,1283244
22169,361,24,2025-05-05 00:00:00,4,Online,1930327
22170,370,39,2024-11-10 00:00:00,1,Online,500162
22171,972,73,2025-03-19 00:00:00,4,Online,117205
22172,406,91,2025-04-09 00:00:00,3,Loja Física,1624877
22173,434,73,2025-08-23 00:00:00,3,Loja Física,87904
22174,981,20,2024-12-10 00:00:00,1,Online,222807
22175,861,9,2025-01-10 00:00:00,4,Loja Física,1873046
22176,646,98,2025-05-28 00:00:00,4,Online,1641268
22177,510,44,2025-07-03 00:00:00,4,Online,1311332
22178,70,74,2025-03-12 00:00:00,4,Online,956871
22179,584,73,2025-03-17 00:00:00,2,Loja Física,58602
22180,867,3,2025-06-16 00:00:00,3,Loja Física,396905
22181,348,11,2025-09-07 00:00:00,1,Loja Física,286064
22182,303,98,2024-11-29 00:00:00,4,Online,1641268
22183,622,62,2025-03-16 00:00:00,3,Loja Física,833825
22184,637,15,2025-09-14 00:00:00,4,Loja Física,1256521
22185,104,66,2025-03-28 00:00:00,4,Online,1204155
22186,7,81,2025-02-28 00:00:00,3,Online,1298604
22187,43,35,2025-08-31 00:00:00,4,Online,93134
22188,375,71,2024-10-31 00:00:00,2,Online,387035
22189,388,59,2025-09-27 00:00:00,4,Online,1682784
22190,787,80,2025-01-30 00:00:00,2,Loja Física,251574
22191,741,15,2025-09-06 00:00:00,3,Online,942391
22192,618,63,2025-03-30 00:00:00,4,Online,1061232
22193,41,100,2025-09-06 00:00:00,1,Loja Física,1000
22194,859,4,2025-01-09 00:00:00,3,Online,51141
22195,836,9,2025-05-21 00:00:00,2,Online,936523
22196,279,97,2025-04-22 00:00:00,2,Online,975836
22197,334,96,2025-02-27 00:00:00,4,Loja Física,171352
22198,383,27,2025-07-07 00:00:00,4,Loja Física,470612
22199,405,15,2025-01-02 00:00:00,1,Online,31413
22200,370,95,2024-11-13 00:00:00,2,Online,374236
22201,527,65,2025-01-09 00:00:00,1,Online,10744
22202,951,86,2025-05-30 00:00:00,3,Online,1209882
22203,234,20,2025-03-21 00:00:00,3,Online,668422
22204,493,62,2025-03-20 00:00:00,2,Online,555883
22205,971,98,2025-09-04 00:00:00,4,Loja Física,1641268
22206,83,22,2025-02-09 00:00:00,2,Loja Física,615324
22207,249,95,2025-02-11 00:00:00,1,Loja Física,187118
22208,37,61,2025-03-24 00:00:00,3,Online,1563663
22209,807,44,2024-10-23 00:00:00,2,Loja Física,655666
22210,507,21,2025-01-02 00:00:00,3,Online,366447
22211,544,29,2025-09-06 00:00:00,2,Loja Física,1046568
22212,233,56,2025-08-02 00:00:00,2,Online,827501
22213,244,14,2025-03-14 00:00:00,1,Online,309503
22214,213,74,2025-03-07 00:00:00,3,Loja Física,717653
22215,562,84,2025-08-28 00:00:00,2,Loja Física,809519
22216,368,50,2025-02-15 00:00:00,1,Loja Física,355518
22217,655,25,2024-10-22 00:00:00,1,Online,183874
22218,192,30,2024-10-28 00:00:00,3,Online,984777
22219,929,3,2025-03-17 00:00:00,3,Loja Física,396905
22220,31,40,2025-09-13 00:00:00,2,Online,205126
22221,113,10,2024-11-29 00:00:00,4,Online,1409821
22222,584,60,2025-04-23 00:00:00,4,Online,1787767
22223,813,15,2025-04-16 00:00:00,4,Online,1256521
22224,712,45,2024-12-12 00:00:00,3,Online,434673
22225,998,27,2024-10-18 00:00:00,4,Loja Física,470612
22226,495,90,2024-12-29 00:00:00,3,Loja Física,980494
22227,92,7,2025-07-23 00:00:00,3,Loja Física,1150584
22228,477,11,2025-02-27 00:00:00,3,Loja Física,858192
22229,572,5,2025-06-26 00:00:00,2,Loja Física,79621
22230,167,97,2025-06-13 00:00:00,4,Loja Física,1951672
22231,831,52,2024-10-07 00:00:00,2,Loja Física,718469
22232,595,55,2025-09-16 00:00:00,3,Online,58143
22233,680,35,2024-12-11 00:00:00,3,Online,698505
22234,595,80,2025-06-27 00:00:00,1,Online,125787
22235,305,84,2024-12-24 00:00:00,3,Online,1214279
22236,806,46,2025-09-08 00:00:00,1,Online,9310
22237,340,81,2024-10-08 00:00:00,1,Loja Física,432868
22238,354,12,2024-09-29 00:00:00,3,Online,948183
22239,248,81,2024-10-06 00:00:00,3,Online,1298604
22240,515,93,2025-07-08 00:00:00,1,Loja Física,468381
22241,950,13,2025-01-08 00:00:00,3,Loja Física,1339224
22242,50,51,2024-11-16 00:00:00,1,Online,233034
22243,467,81,2024-11-12 00:00:00,1,Online,432868
22244,226,55,2025-04-01 00:00:00,1,Loja Física,19381
22245,454,25,2025-04-21 00:00:00,1,Online,183874
22246,580,79,2025-08-02 00:00:00,1,Online,332932
22247,882,67,2025-08-26 00:00:00,1,Online,156043
22248,117,81,2024-10-15 00:00:00,1,Online,432868
22249,425,53,2025-09-03 00:00:00,4,Online,1868044
22250,427,74,2025-02-24 00:00:00,4,Loja Física,956871
22251,303,31,2025-06-11 00:00:00,2,Online,86946
22252,894,30,2024-12-02 00:00:00,1,Loja Física,328259
22253,139,87,2025-05-06 00:00:00,2,Loja Física,997294
22254,906,8,2025-01-17 00:00:00,3,Loja Física,92188
22255,826,89,2024-10-15 00:00:00,2,Loja Física,899418
22256,303,48,2024-12-07 00:00:00,4,Online,1253124
22257,846,3,2025-07-15 00:00:00,4,Loja Física,529207
22258,421,74,2024-11-02 00:00:00,2,Loja Física,478435
22259,17,44,2025-08-29 00:00:00,4,Online,1311332
22260,973,36,2025-08-16 00:00:00,4,Online,138585
22261,665,51,2024-12-06 00:00:00,4,Online,932136
22262,753,52,2024-10-18 00:00:00,1,Loja Física,359234
22263,686,56,2025-04-06 00:00:00,2,Loja Física,827501
22264,291,31,2025-09-02 00:00:00,2,Online,86946
22265,552,44,2025-06-01 00:00:00,2,Online,655666
22266,297,65,2025-05-14 00:00:00,2,Loja Física,21488
22267,537,17,2025-07-16 00:00:00,1,Online,386951
22268,676,71,2025-01-01 00:00:00,1,Online,193518
22269,841,11,2025-01-11 00:00:00,3,Online,858192
22270,907,23,2024-11-07 00:00:00,4,Online,1859236
22271,883,48,2025-04-06 00:00:00,3,Online,939843
22272,843,33,2025-04-21 00:00:00,2,Loja Física,612229
22273,343,5,2024-10-08 00:00:00,3,Online,1194314
22274,930,85,2025-09-14 00:00:00,2,Online,30079
22275,809,17,2025-04-21 00:00:00,1,Loja Física,386951
22276,623,90,2025-08-13 00:00:00,3,Online,980494
22277,783,14,2024-11-09 00:00:00,3,Loja Física,928509
22278,455,24,2025-04-22 00:00:00,3,Online,1447745
22279,219,43,2024-11-05 00:00:00,1,Loja Física,372599
22280,628,31,2024-11-14 00:00:00,3,Loja Física,130419
22281,844,31,2025-01-13 00:00:00,3,Loja Física,130419
22282,623,97,2025-09-27 00:00:00,2,Online,975836
22283,528,36,2025-07-04 00:00:00,2,Loja Física,692925
22284,286,91,2024-10-06 00:00:00,4,Online,2166503
22285,293,98,2024-12-13 00:00:00,3,Online,1230951
22286,180,14,2025-03-17 00:00:00,1,Loja Física,309503
22287,425,88,2025-04-16 00:00:00,1,Loja Física,25529
22288,546,72,2025-07-28 00:00:00,2,Online,7095
22289,546,41,2024-09-29 00:00:00,4,Loja Física,1114826
22290,733,97,2025-09-25 00:00:00,3,Loja Física,1463754
22291,371,51,2024-12-15 00:00:00,2,Loja Física,466068
22292,550,47,2025-06-03 00:00:00,4,Online,1430568
22293,48,67,2025-07-07 00:00:00,4,Online,624174
22294,456,17,2025-06-19 00:00:00,2,Loja Física,773902
22295,487,27,2025-02-23 00:00:00,2,Loja Física,235306
22296,802,62,2024-09-28 00:00:00,2,Loja Física,555883
22297,830,71,2025-01-14 00:00:00,3,Online,580553
22298,479,3,2024-12-02 00:00:00,3,Loja Física,396905
22299,983,3,2025-09-11 00:00:00,1,Loja Física,132302
22300,646,97,2025-01-10 00:00:00,2,Online,975836
22301,195,57,2024-11-29 00:00:00,3,Loja Física,926256
22302,875,32,2025-04-22 00:00:00,1,Online,372995
22303,49,8,2025-02-17 00:00:00,3,Online,92188
22304,32,22,2025-04-11 00:00:00,4,Loja Física,1230647
22305,481,16,2025-05-20 00:00:00,1,Loja Física,511856
22306,467,57,2025-09-01 00:00:00,2,Online,617504
22307,5,52,2024-11-29 00:00:00,1,Online,359234
22308,847,61,2025-02-07 00:00:00,3,Online,1563663
22309,333,74,2025-06-17 00:00:00,1,Online,239218
22310,856,44,2025-08-12 00:00:00,2,Online,655666
22311,622,29,2025-09-13 00:00:00,3,Loja Física,1569851
22312,641,45,2025-01-15 00:00:00,1,Loja Física,144891
22313,595,52,2025-01-28 00:00:00,1,Loja Física,359234
22314,385,77,2025-03-07 00:00:00,1,Loja Física,461958
22315,971,21,2025-02-08 00:00:00,2,Loja Física,244298
22316,514,16,2025-04-05 00:00:00,3,Loja Física,1535569
22317,465,43,2025-05-19 00:00:00,3,Online,1117798
22318,204,61,2025-03-08 00:00:00,1,Online,521221
22319,301,19,2025-08-30 00:00:00,2,Online,737519
22320,310,100,2025-08-01 00:00:00,1,Loja Física,1000
22321,700,41,2025-07-17 00:00:00,3,Loja Física,83612
22322,286,93,2025-07-22 00:00:00,4,Loja Física,1873526
22323,30,53,2025-09-05 00:00:00,1,Loja Física,467011
22324,742,66,2024-10-27 00:00:00,2,Loja Física,602078
22325,636,31,2025-05-01 00:00:00,4,Online,173892
22326,114,60,2024-11-15 00:00:00,1,Loja Física,446942
22327,656,43,2024-12-06 00:00:00,2,Loja Física,745199
22328,66,59,2025-02-09 00:00:00,1,Online,420696
22329,951,19,2024-10-06 00:00:00,2,Online,737519
22330,926,45,2025-01-07 00:00:00,2,Online,289782
22331,355,1,2024-12-31 00:00:00,4,Loja Física,76583
22332,499,97,2025-01-03 00:00:00,4,Online,1951672
22333,912,32,2024-10-03 00:00:00,1,Online,372995
22334,145,48,2025-08-11 00:00:00,4,Online,1253124
22335,321,10,2025-09-12 00:00:00,2,Online,704911
22336,147,91,2025-06-06 00:00:00,2,Online,1083252
22337,966,44,2025-07-05 00:00:00,3,Online,983499
22338,894,73,2025-03-16 00:00:00,3,Online,87904
22339,32,46,2025-05-26 00:00:00,2,Loja Física,18620
22340,563,64,2025-07-04 00:00:00,1,Loja Física,223297
22341,367,84,2025-01-23 00:00:00,3,Online,1214279
22342,363,82,2024-12-30 00:00:00,3,Online,1381409
22343,979,85,2025-08-15 00:00:00,3,Online,451185
22344,891,35,2025-05-30 00:00:00,2,Loja Física,46567
22345,902,43,2025-07-23 00:00:00,1,Online,372599
22346,140,19,2024-12-09 00:00:00,3,Online,1106279
22347,537,74,2025-09-16 00:00:00,2,Loja Física,478435
22348,726,99,2025-02-12 00:00:00,2,Online,855496
22349,278,40,2025-06-21 00:00:00,1,Loja Física,102563
22350,827,26,2025-08-17 00:00:00,4,Online,124968
22351,286,92,2025-05-31 00:00:00,2,Loja Física,499763
22352,340,35,2025-03-31 00:00:00,3,Online,698505
22353,624,68,2024-12-17 00:00:00,2,Loja Física,922882
22354,656,35,2025-06-07 00:00:00,4,Loja Física,93134
22355,225,2,2025-05-19 00:00:00,3,Online,102847
22356,463,6,2025-03-14 00:00:00,4,Loja Física,1332389
22357,525,68,2025-01-20 00:00:00,4,Online,1845764
22358,896,82,2025-05-23 00:00:00,3,Loja Física,1381409
22359,695,70,2025-08-07 00:00:00,4,Loja Física,1201968
22360,496,46,2025-09-23 00:00:00,2,Loja Física,18620
22361,34,99,2025-03-01 00:00:00,1,Loja Física,427748
22362,231,65,2025-09-18 00:00:00,4,Online,429761
22363,405,45,2025-06-19 00:00:00,4,Online,579564
22364,367,42,2025-06-21 00:00:00,2,Loja Física,697066
22365,860,62,2024-10-11 00:00:00,2,Loja Física,555883
22366,375,3,2024-12-25 00:00:00,3,Loja Física,396905
22367,67,92,2025-07-19 00:00:00,4,Loja Física,999526
22368,863,66,2025-09-23 00:00:00,3,Online,903116
22369,885,70,2025-09-08 00:00:00,1,Online,300492
22370,682,37,2025-08-01 00:00:00,4,Online,136796
22371,663,98,2025-01-20 00:00:00,4,Loja Física,1641268
22372,51,18,2025-01-28 00:00:00,1,Loja Física,226724
22373,51,16,2025-09-27 00:00:00,3,Loja Física,1535569
22374,714,21,2025-03-08 00:00:00,4,Online,488596
22375,32,9,2025-01-18 00:00:00,3,Online,1404784
22376,200,2,2025-07-30 00:00:00,1,Loja Física,342823
22377,885,1,2024-09-28 00:00:00,1,Online,191457
22378,201,56,2025-02-24 00:00:00,1,Online,413751
22379,629,95,2025-05-22 00:00:00,2,Loja Física,374236
22380,453,18,2025-04-12 00:00:00,2,Loja Física,453448
22381,283,100,2025-03-07 00:00:00,2,Online,2000
22382,369,42,2025-05-21 00:00:00,1,Online,348533
22383,651,52,2024-12-15 00:00:00,3,Online,1077703
22384,862,51,2024-11-19 00:00:00,4,Loja Física,932136
22385,109,5,2025-01-11 00:00:00,4,Online,1592419
22386,308,1,2024-11-17 00:00:00,3,Loja Física,574372
22387,86,90,2025-07-12 00:00:00,2,Loja Física,653663
22388,892,68,2024-11-01 00:00:00,2,Online,922882
22389,895,59,2024-11-16 00:00:00,4,Online,1682784
22390,135,91,2025-08-20 00:00:00,2,Online,1083252
22391,205,8,2024-12-09 00:00:00,2,Loja Física,61459
22392,185,24,2024-12-01 00:00:00,4,Loja Física,1930327
22393,690,68,2025-08-12 00:00:00,1,Online,461441
22394,637,51,2025-01-27 00:00:00,4,Loja Física,932136
22395,541,79,2024-10-15 00:00:00,2,Loja Física,665864
22396,29,61,2025-01-11 00:00:00,1,Online,521221
22397,431,51,2025-07-31 00:00:00,1,Online,233034
22398,35,37,2025-04-29 00:00:00,3,Loja Física,102597
22399,735,39,2024-11-18 00:00:00,4,Online,2000647
22400,447,30,2025-06-03 00:00:00,2,Online,656518
22401,655,28,2025-03-18 00:00:00,2,Loja Física,995718
22402,485,36,2025-06-09 00:00:00,2,Online,692925
22403,312,15,2025-06-14 00:00:00,2,Online,62826
22404,257,20,2024-12-09 00:00:00,2,Online,445615
22405,807,65,2025-05-04 00:00:00,2,Online,21488
22406,772,32,2025-04-01 00:00:00,3,Loja Física,1118986
22407,14,61,2025-06-14 00:00:00,2,Loja Física,1042442
22408,989,13,2025-07-06 00:00:00,1,Loja Física,446408
22409,749,82,2025-07-08 00:00:00,1,Loja Física,46047
22410,53,26,2025-03-03 00:00:00,3,Online,93726
22411,384,3,2024-12-26 00:00:00,3,Loja Física,396905
22412,527,81,2024-12-22 00:00:00,1,Loja Física,432868
22413,452,23,2025-01-24 00:00:00,3,Loja Física,1394427
22414,434,47,2025-05-13 00:00:00,3,Loja Física,1072926
22415,495,29,2025-07-28 00:00:00,1,Online,523284
22416,327,25,2025-09-20 00:00:00,2,Loja Física,367749
22417,91,41,2025-07-11 00:00:00,1,Online,278707
22418,379,35,2024-12-01 00:00:00,1,Loja Física,232835
22419,160,88,2024-10-12 00:00:00,3,Online,76588
22420,419,49,2025-01-14 00:00:00,4,Loja Física,399098
22421,246,8,2025-09-20 00:00:00,1,Loja Física,30729
22422,736,2,2025-05-27 00:00:00,4,Loja Física,1371293
22423,470,70,2025-06-22 00:00:00,3,Loja Física,901476
22424,193,50,2025-03-14 00:00:00,1,Online,355518
22425,258,46,2025-05-29 00:00:00,2,Loja Física,18620
22426,440,89,2024-10-17 00:00:00,1,Loja Física,449709
22427,131,14,2025-09-01 00:00:00,3,Online,928509
22428,287,24,2025-07-09 00:00:00,2,Online,965163
22429,276,66,2024-10-23 00:00:00,4,Online,1204155
22430,679,19,2025-04-08 00:00:00,1,Online,36876
22431,51,7,2025-03-23 00:00:00,3,Loja Física,1150584
22432,107,59,2024-12-11 00:00:00,3,Online,1262088
22433,91,66,2025-07-25 00:00:00,3,Loja Física,903116
22434,662,63,2025-05-16 00:00:00,3,Online,795924
22435,408,55,2025-01-06 00:00:00,2,Loja Física,38762
22436,449,65,2025-07-03 00:00:00,3,Loja Física,32232
22437,879,5,2025-06-17 00:00:00,4,Loja Física,1592419
22438,248,24,2024-11-02 00:00:00,2,Online,965163
22439,86,28,2025-06-21 00:00:00,1,Online,497859
22440,99,44,2025-01-23 00:00:00,2,Online,655666
22441,970,57,2024-11-13 00:00:00,4,Online,1235008
22442,881,85,2025-03-18 00:00:00,2,Loja Física,30079
22443,608,18,2025-04-08 00:00:00,2,Online,453448
22444,216,72,2025-07-12 00:00:00,2,Loja Física,7095
22445,564,25,2025-01-26 00:00:00,1,Online,183874
22446,540,75,2025-03-12 00:00:00,4,Loja Física,21323
22447,356,92,2025-05-19 00:00:00,4,Online,999526
22448,18,72,2025-04-23 00:00:00,4,Online,14190
22449,469,14,2025-09-26 00:00:00,2,Loja Física,619006
22450,288,97,2025-08-14 00:00:00,2,Online,975836
22451,158,52,2024-12-12 00:00:00,3,Online,1077703
22452,630,11,2025-02-04 00:00:00,2,Loja Física,572128
22453,314,99,2024-11-26 00:00:00,1,Online,427748
22454,555,46,2024-10-12 00:00:00,4,Loja Física,37240
22455,46,71,2025-05-07 00:00:00,3,Online,580553
22456,568,50,2025-05-02 00:00:00,3,Online,1066554
22457,130,41,2024-12-27 00:00:00,4,Online,1114826
22458,547,41,2025-03-19 00:00:00,4,Loja Física,1114826
22459,813,33,2025-08-01 00:00:00,4,Loja Física,1224457
22460,481,36,2025-01-22 00:00:00,2,Online,692925
22461,919,99,2025-04-22 00:00:00,2,Loja Física,855496
22462,192,66,2025-06-24 00:00:00,2,Loja Física,602078
22463,195,43,2025-07-26 00:00:00,1,Loja Física,372599
22464,679,51,2025-01-17 00:00:00,1,Loja Física,233034
22465,790,13,2025-08-26 00:00:00,2,Online,892816
22466,500,38,2024-09-28 00:00:00,1,Online,19283
22467,186,15,2024-10-23 00:00:00,2,Loja Física,62826
22468,442,73,2024-10-08 00:00:00,2,Loja Física,58602
22469,306,12,2025-04-16 00:00:00,1,Online,316061
22470,847,12,2024-12-13 00:00:00,4,Loja Física,1264244
22471,29,22,2025-09-05 00:00:00,1,Loja Física,307662
22472,290,65,2025-01-23 00:00:00,3,Online,32232
22473,654,72,2025-04-25 00:00:00,4,Loja Física,14190
22474,983,19,2024-12-17 00:00:00,2,Loja Física,737519
22475,637,97,2025-07-24 00:00:00,3,Loja Física,1463754
22476,731,52,2025-08-03 00:00:00,2,Online,718469
22477,903,36,2024-11-23 00:00:00,4,Online,138585
22478,106,51,2025-09-20 00:00:00,3,Loja Física,699102
22479,767,43,2025-06-08 00:00:00,4,Loja Física,1490398
22480,704,22,2025-01-20 00:00:00,1,Loja Física,307662
22481,314,27,2025-02-15 00:00:00,3,Loja Física,352959
22482,358,7,2025-06-21 00:00:00,2,Loja Física,767056
22483,470,6,2025-06-14 00:00:00,3,Loja Física,999292
22484,146,97,2025-01-18 00:00:00,4,Online,1951672
22485,182,40,2024-10-09 00:00:00,3,Online,307689
22486,274,2,2024-11-29 00:00:00,4,Loja Física,1371293
22487,842,27,2025-07-22 00:00:00,4,Loja Física,470612
22488,176,7,2024-12-29 00:00:00,2,Loja Física,767056
22489,691,88,2025-07-17 00:00:00,2,Loja Física,51058
22490,363,15,2025-01-13 00:00:00,2,Online,62826
22491,102,100,2024-11-14 00:00:00,1,Loja Física,1000
22492,52,29,2025-06-01 00:00:00,3,Loja Física,1569851
22493,324,41,2025-04-05 00:00:00,4,Loja Física,1114826
22494,315,61,2025-08-24 00:00:00,2,Loja Física,1042442
22495,237,8,2024-11-19 00:00:00,2,Loja Física,61459
22496,336,23,2025-03-05 00:00:00,3,Loja Física,1394427
22497,945,69,2025-07-17 00:00:00,2,Loja Física,611963
22498,113,60,2025-04-11 00:00:00,3,Online,1340825
22499,302,69,2024-09-30 00:00:00,2,Loja Física,611963
22500,529,70,2025-03-18 00:00:00,4,Loja Física,1201968
22501,984,64,2025-02-14 00:00:00,2,Online,446594
22502,738,46,2025-03-20 00:00:00,4,Online,37240
22503,326,39,2025-07-02 00:00:00,1,Online,500162
22504,853,13,2025-03-25 00:00:00,3,Online,1339224
22505,922,59,2024-12-06 00:00:00,3,Loja Física,1262088
22506,708,88,2025-05-18 00:00:00,2,Online,51058
22507,52,4,2024-11-11 00:00:00,4,Online,68188
22508,460,73,2025-04-13 00:00:00,1,Loja Física,29301
22509,443,52,2025-05-14 00:00:00,1,Online,359234
22510,845,13,2025-01-04 00:00:00,4,Loja Física,1785632
22511,868,51,2025-07-25 00:00:00,3,Online,699102
22512,737,67,2025-03-17 00:00:00,3,Online,46813
22513,50,7,2025-09-19 00:00:00,1,Online,383528
22514,501,81,2024-10-11 00:00:00,4,Loja Física,1731472
22515,213,70,2025-03-24 00:00:00,3,Loja Física,901476
22516,775,91,2025-06-15 00:00:00,4,Online,2166503
22517,927,47,2024-11-18 00:00:00,2,Loja Física,715284
22518,169,88,2025-03-10 00:00:00,2,Loja Física,51058
22519,934,92,2025-09-18 00:00:00,4,Online,999526
22520,133,86,2025-02-02 00:00:00,4,Loja Física,1613176
22521,64,13,2024-12-11 00:00:00,2,Online,892816
22522,637,23,2024-12-12 00:00:00,2,Online,929618
22523,902,97,2024-12-29 00:00:00,3,Online,1463754
22524,217,2,2025-05-18 00:00:00,1,Online,342823
22525,480,47,2024-12-12 00:00:00,4,Online,1430568
22526,605,28,2025-03-19 00:00:00,2,Online,995718
22527,446,5,2025-04-29 00:00:00,3,Loja Física,1194314
22528,843,11,2025-08-20 00:00:00,2,Online,572128
22529,864,3,2025-08-26 00:00:00,2,Loja Física,264604
22530,669,37,2025-02-08 00:00:00,2,Loja Física,68398
22531,62,32,2025-09-02 00:00:00,2,Online,745991
22532,936,36,2024-11-30 00:00:00,3,Loja Física,1039387
22533,933,96,2025-07-29 00:00:00,1,Loja Física,42838
22534,648,79,2025-03-03 00:00:00,4,Online,1331728
22535,322,55,2025-06-13 00:00:00,2,Online,38762
22536,267,75,2024-12-07 00:00:00,1,Loja Física,53307
22537,474,26,2025-04-27 00:00:00,3,Loja Física,93726
22538,949,95,2025-01-19 00:00:00,3,Loja Física,561354
22539,710,56,2025-03-08 00:00:00,2,Loja Física,827501
22540,677,36,2024-11-26 00:00:00,1,Loja Física,346462
22541,830,24,2025-06-29 00:00:00,3,Online,1447745
22542,233,95,2024-10-23 00:00:00,1,Online,187118
22543,453,67,2024-12-26 00:00:00,4,Loja Física,624174
22544,848,4,2025-05-14 00:00:00,1,Loja Física,17047
22545,653,51,2024-10-15 00:00:00,4,Online,932136
22546,602,48,2025-06-26 00:00:00,2,Loja Física,626562
22547,800,7,2024-10-02 00:00:00,1,Online,383528
22548,149,34,2025-03-10 00:00:00,4,Online,147488
22549,88,39,2025-08-19 00:00:00,2,Loja Física,1000323
22550,450,77,2024-11-10 00:00:00,3,Online,1385874
22551,908,17,2025-03-10 00:00:00,1,Loja Física,386951
22552,183,38,2025-07-27 00:00:00,1,Online,19283
22553,841,24,2025-03-12 00:00:00,3,Online,1447745
22554,44,51,2025-09-17 00:00:00,4,Online,932136
22555,214,75,2025-09-19 00:00:00,4,Loja Física,21323
22556,743,67,2025-08-15 00:00:00,3,Online,46813
22557,44,75,2024-11-05 00:00:00,3,Online,159922
22558,816,19,2025-06-22 00:00:00,2,Online,737519
22559,189,94,2025-05-11 00:00:00,2,Loja Física,81146
22560,326,53,2024-11-25 00:00:00,2,Loja Física,934022
22561,463,8,2024-12-28 00:00:00,3,Loja Física,92188
22562,944,45,2025-03-30 00:00:00,3,Online,434673
22563,479,91,2024-10-23 00:00:00,1,Loja Física,541626
22564,641,18,2025-03-20 00:00:00,4,Loja Física,906896
22565,632,62,2025-03-21 00:00:00,1,Loja Física,277942
22566,605,72,2024-10-13 00:00:00,4,Loja Física,14190
22567,699,94,2024-11-26 00:00:00,2,Online,81146
22568,808,29,2025-05-21 00:00:00,4,Online,2093135
22569,954,48,2024-10-13 00:00:00,2,Loja Física,626562
22570,279,31,2025-09-12 00:00:00,1,Online,43473
22571,487,52,2025-01-12 00:00:00,2,Loja Física,718469
22572,502,10,2025-06-14 00:00:00,2,Online,704911
22573,821,32,2025-09-12 00:00:00,4,Loja Física,1491982
22574,835,15,2025-03-16 00:00:00,2,Online,62826
22575,19,79,2025-06-01 00:00:00,2,Loja Física,665864
22576,631,66,2024-12-17 00:00:00,2,Online,602078
22577,781,89,2025-03-21 00:00:00,1,Loja Física,449709
22578,801,20,2024-10-16 00:00:00,2,Loja Física,445615
22579,125,80,2025-07-04 00:00:00,1,Loja Física,125787
22580,550,88,2025-04-23 00:00:00,3,Online,76588
22581,458,24,2025-04-04 00:00:00,3,Loja Física,1447745
22582,425,78,2025-02-15 00:00:00,2,Online,885256
22583,828,66,2025-01-19 00:00:00,2,Online,602078
22584,698,37,2024-11-29 00:00:00,3,Online,102597
22585,307,90,2024-12-15 00:00:00,4,Loja Física,1307326
22586,643,5,2025-06-02 00:00:00,3,Online,1194314
22587,427,86,2025-03-02 00:00:00,1,Loja Física,403294
22588,556,54,2025-05-12 00:00:00,4,Loja Física,385206
22589,176,31,2025-08-27 00:00:00,2,Online,86946
22590,520,71,2025-09-13 00:00:00,3,Online,580553
22591,717,18,2025-06-26 00:00:00,1,Online,226724
22592,763,68,2024-10-02 00:00:00,2,Online,922882
22593,583,62,2025-08-09 00:00:00,4,Online,1111767
22594,600,36,2024-10-09 00:00:00,2,Loja Física,692925
22595,213,49,2025-04-29 00:00:00,2,Online,199549
22596,278,36,2025-01-11 00:00:00,4,Loja Física,138585
22597,216,64,2025-05-16 00:00:00,3,Online,669891
22598,446,69,2024-12-24 00:00:00,4,Loja Física,1223925
22599,829,99,2025-01-15 00:00:00,4,Online,1710992
22600,452,86,2025-06-18 00:00:00,3,Loja Física,1209882
22601,722,85,2024-10-02 00:00:00,1,Online,150395
