ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total,Mes
14953,47,80,2023-11-07,4,Loja Física,4540.16,11
14954,626,32,2023-12-18,4,Online,14415.96,12
14955,787,50,2022-04-02,4,Online,14220.72,04
14956,816,27,2022-04-19,1,Online,1137.02,04
14957,992,35,2023-03-22,1,Loja Física,2328.35,03
14958,207,3,2024-01-03,1,Loja Física,1236.89,01
14959,453,4,2022-01-30,1,Online,170.47,01
14960,395,7,2022-06-14,2,Online,7670.56,06
14961,975,77,2024-08-09,3,Online,13250.31,08
14962,925,3,2024-08-09,1,Loja Física,1236.89,08
14963,754,81,2022-12-01,4,Online,17314.72,12
14964,301,59,2024-07-13,1,Loja Física,4206.96,07
14965,708,74,2023-01-28,4,Online,8697.36,01
14966,676,1,2024-02-24,3,Loja Física,4897.83,02
14967,176,28,2022-10-15,2,Loja Física,9957.18,10
14968,855,59,2022-08-14,2,Loja Física,8413.92,08
14969,783,53,2024-01-07,1,Loja Física,4203.1,01
14970,110,10,2022-09-21,1,Loja Física,3135.68,09
14971,684,71,2023-11-13,4,Loja Física,7356.52,11
14972,963,3,2023-05-03,1,Online,1236.89,05
14973,864,7,2024-09-01,2,Online,7670.56,09
14974,202,9,2024-07-08,1,Online,4201.89,07
14975,168,99,2023-11-18,4,Loja Física,17109.92,11
14976,614,90,2022-05-07,3,Loja Física,9452.67,05
14977,86,69,2023-11-13,2,Loja Física,5915.26,11
14978,654,13,2022-05-20,2,Online,8671.44,05
14979,959,94,2024-08-02,3,Loja Física,1217.19,08
14980,849,40,2023-07-02,3,Online,2760.15,07
14981,725,62,2023-10-11,2,Online,5452.16,10
14982,51,62,2024-01-13,4,Online,10904.32,01
14983,112,10,2023-05-19,4,Loja Física,12542.72,05
14984,463,87,2022-04-03,1,Online,4986.47,04
14985,442,11,2024-03-25,4,Online,11442.56,03
14986,271,76,2023-12-10,2,Loja Física,6147.1,12
14987,577,62,2022-12-07,1,Online,2726.08,12
14988,344,77,2024-06-11,4,Online,17667.08,06
14989,183,56,2022-08-18,3,Online,11752.8,08
14990,503,49,2024-08-12,4,Loja Física,3915.36,08
14991,844,16,2023-08-13,1,Loja Física,4954.33,08
14992,10,73,2024-02-24,3,Loja Física,766.62,02
14993,494,74,2024-08-04,1,Loja Física,2174.34,08
14994,234,93,2023-09-08,1,Online,4252.2,09
14995,298,9,2022-03-08,3,Loja Física,12605.67,03
14996,244,33,2023-10-22,1,Loja Física,3006.48,10
14997,509,88,2022-12-18,2,Online,494.26,12
14998,351,35,2023-01-22,1,Online,2328.35,01
14999,267,75,2024-07-21,2,Loja Física,1028.74,07
15000,630,39,2024-01-05,3,Online,14142.87,01
15001,656,77,2024-01-31,1,Online,4416.77,01
15002,893,87,2024-01-24,4,Loja Física,19945.88,01
15003,201,25,2024-01-13,1,Loja Física,1775.34,01
15004,239,80,2023-01-26,2,Online,2270.08,01
15005,334,56,2023-11-01,2,Online,7835.2,11
15006,915,48,2023-10-20,4,Loja Física,12146.32,10
15007,415,85,2024-03-14,3,Loja Física,4511.85,03
15008,969,10,2023-07-30,2,Loja Física,6271.36,07
15009,484,41,2024-09-16,2,Online,5103.52,09
15010,437,83,2024-05-26,2,Online,2127.2,05
15011,999,99,2023-03-24,1,Online,4277.48,03
15012,246,59,2024-04-07,1,Loja Física,4206.96,04
15013,858,28,2022-08-27,1,Loja Física,4978.59,08
15014,8,41,2022-08-17,1,Loja Física,2551.76,08
15015,152,66,2022-09-23,1,Loja Física,2905.78,09
15016,392,51,2022-04-29,4,Loja Física,9321.36,04
15017,211,62,2022-10-25,2,Online,5452.16,10
15018,367,30,2022-03-31,4,Online,13130.36,03
15019,944,40,2022-04-25,2,Online,1840.1,04
15020,670,40,2022-04-02,1,Online,920.05,04
15021,570,69,2022-12-15,1,Online,2957.63,12
15022,86,62,2024-01-29,3,Online,8178.24,01
15023,55,15,2023-08-30,3,Loja Física,8839.98,08
15024,713,3,2024-08-17,4,Loja Física,4947.56,08
15025,634,24,2022-07-12,2,Loja Física,9305.56,07
15026,446,41,2024-02-02,4,Loja Física,10207.04,02
15027,620,63,2024-08-22,3,Online,7480.89,08
15028,304,48,2022-04-29,2,Online,60731.6,04
15029,132,61,2023-08-10,4,Online,19234.04,08
15030,421,48,2023-01-12,3,Loja Física,9109.74,01
15031,904,47,2022-05-11,1,Loja Física,3216.11,05
15032,385,56,2024-05-23,4,Loja Física,15670.4,05
15033,988,76,2022-11-17,1,Online,3073.55,11
15034,198,8,2024-09-03,4,Online,1163.2,09
15035,47,78,2023-01-25,2,Loja Física,8852.56,01
15036,740,18,2023-08-14,2,Loja Física,4534.48,08
15037,757,84,2024-01-25,2,Loja Física,7426.78,01
15038,203,23,2022-01-02,2,Loja Física,9296.18,01
15039,261,69,2022-11-15,3,Loja Física,8872.89,11
15040,690,65,2022-03-05,1,Loja Física,853.09,03
15041,24,46,2023-08-28,3,Online,2596.23,08
15042,687,66,2023-07-03,4,Loja Física,11623.12,07
15043,786,80,2022-07-14,4,Online,4540.16,07
15044,340,69,2024-05-17,1,Online,2957.63,05
15045,412,22,2023-02-02,1,Loja Física,3024.57,02
15046,973,65,2023-03-10,3,Online,2559.27,03
15047,261,12,2022-11-24,2,Loja Física,6321.22,11
15048,286,19,2024-02-29,3,Loja Física,10698.75,02
15049,513,22,2023-01-09,3,Loja Física,9073.71,01
15050,86,55,2024-03-27,4,Loja Física,775.24,03
15051,850,62,2023-11-27,3,Online,8178.24,11
15052,430,51,2024-08-14,1,Online,2330.34,08
15053,581,48,2024-03-26,2,Loja Física,6073.16,03
15054,31,17,2022-05-10,4,Online,15231.92,05
15055,710,13,2023-06-17,1,Loja Física,4335.72,06
15056,603,28,2023-11-11,4,Loja Física,19914.36,11
15057,440,67,2023-09-09,3,Loja Física,4372.08,09
15058,985,5,2023-08-28,3,Loja Física,11535.99,08
15059,349,60,2022-08-16,1,Loja Física,4033.77,08
15060,895,15,2022-04-20,1,Online,2946.66,04
15061,412,81,2023-02-09,4,Online,17314.72,02
15062,528,44,2022-01-10,2,Online,6556.66,01
15063,310,46,2023-07-06,4,Loja Física,3461.64,07
15064,949,29,2024-05-22,3,Loja Física,14722.44,05
15065,396,68,2023-04-17,1,Online,4614.41,04
15066,788,96,2022-11-20,1,Online,428.38,11
15067,338,49,2022-05-29,4,Loja Física,3915.36,05
15068,674,43,2024-04-15,1,Loja Física,3515.97,04
15069,437,68,2024-08-23,1,Loja Física,4614.41,08
15070,704,77,2022-10-31,3,Loja Física,13250.31,10
15071,663,20,2024-05-07,2,Online,4014.46,05
15072,365,18,2022-08-13,1,Online,2267.24,08
15073,923,64,2023-05-27,1,Loja Física,2069.25,05
15074,113,49,2023-11-28,4,Online,3915.36,11
15075,785,42,2023-04-12,2,Online,6970.66,04
15076,176,12,2022-05-31,3,Loja Física,9481.83,05
15077,149,89,2023-09-08,1,Online,4497.09,09
15078,178,94,2022-10-18,2,Loja Física,811.46,10
15079,936,79,2022-05-30,2,Online,6658.64,05
15080,382,36,2024-02-04,4,Loja Física,13625.8,02
15081,223,8,2023-11-13,3,Loja Física,872.4,11
15082,259,28,2024-05-19,2,Online,9957.18,05
15083,785,86,2024-03-31,3,Loja Física,12098.82,03
15084,189,60,2024-04-27,2,Loja Física,8067.54,04
15085,306,49,2023-12-21,1,Loja Física,978.84,12
15086,378,38,2022-02-05,3,Loja Física,5784.9,02
15087,602,80,2023-09-06,4,Online,4540.16,09
15088,343,58,2022-11-24,2,Loja Física,7056.46,11
15089,774,5,2022-11-13,1,Online,3845.33,11
15090,156,46,2023-05-30,2,Online,1730.82,05
15091,712,98,2023-12-07,1,Online,4103.17,12
15092,55,75,2022-05-07,3,Loja Física,1543.11,05
15093,766,2,2022-10-08,4,Online,13225.12,10
15094,442,89,2024-05-18,1,Loja Física,4497.09,05
15095,685,25,2023-12-25,2,Loja Física,3550.68,12
15096,200,1,2023-08-11,1,Loja Física,1632.61,08
15097,403,95,2023-05-05,1,Online,1742.87,05
15098,614,69,2023-10-09,4,Loja Física,11830.52,10
15099,797,40,2024-04-28,3,Online,2760.15,04
15100,663,68,2022-08-09,1,Loja Física,4614.41,08
15101,623,69,2023-05-22,1,Loja Física,2957.63,05
15102,928,69,2022-10-26,2,Online,5915.26,10
15103,778,16,2023-12-23,2,Loja Física,9908.66,12
15104,603,54,2024-09-16,3,Loja Física,2795.01,09
15105,177,63,2023-01-21,3,Online,7480.89,01
15106,449,18,2022-03-02,3,Online,6801.72,03
15107,743,17,2024-04-09,2,Online,7615.96,04
15108,541,99,2022-12-08,1,Online,4277.48,12
15109,955,82,2022-06-06,3,Online,13325.58,06
15110,301,4,2024-04-27,2,Loja Física,340.94,04
15111,707,95,2024-01-04,2,Loja Física,3485.74,01
15112,307,95,2022-08-04,3,Online,5228.61,08
15113,751,9,2024-05-18,2,Online,8403.78,05
15114,869,31,2024-01-21,1,Loja Física,4041.63,01
15115,991,5,2024-08-14,4,Online,15381.32,08
15116,896,16,2024-04-09,2,Loja Física,9908.66,04
15117,267,42,2022-08-19,2,Online,6970.66,08
15118,214,41,2023-12-19,4,Loja Física,10207.04,12
15119,594,80,2024-01-24,1,Loja Física,1135.04,01
15120,640,84,2022-02-23,3,Online,11140.17,02
15121,483,30,2024-08-03,2,Online,6565.18,08
15122,262,26,2024-06-05,1,Loja Física,2685.62,06
15123,67,49,2024-03-05,3,Loja Física,2936.52,03
15124,574,31,2022-07-03,1,Online,4041.63,07
15125,133,50,2024-05-27,4,Online,14220.72,05
15126,649,15,2023-05-15,2,Loja Física,5893.32,05
15127,540,52,2024-01-15,1,Loja Física,3372.03,01
15128,512,38,2023-02-06,3,Loja Física,5784.9,02
15129,211,38,2022-11-03,3,Online,5784.9,11
15130,988,60,2024-04-14,3,Online,12101.31,04
15131,987,20,2023-11-07,4,Online,8028.92,11
15132,717,99,2024-07-23,1,Online,4277.48,07
15133,253,87,2024-05-18,1,Online,4986.47,05
15134,38,44,2022-06-13,3,Loja Física,9834.99,06
15135,43,89,2022-01-23,3,Loja Física,13491.27,01
15136,629,63,2023-07-16,3,Online,7480.89,07
15137,405,50,2023-02-06,4,Loja Física,14220.72,02
15138,987,22,2022-12-12,4,Loja Física,12098.28,12
15139,702,72,2023-03-09,2,Loja Física,709.5,03
15140,46,54,2023-11-26,2,Loja Física,1863.34,11
15141,454,9,2023-04-30,2,Loja Física,8403.78,04
15142,678,15,2022-12-23,3,Online,8839.98,12
15143,305,48,2024-02-15,4,Loja Física,12146.32,02
15144,715,20,2023-02-05,4,Online,8028.92,02
15145,233,35,2023-02-05,2,Online,4656.7,02
15146,245,67,2022-03-15,3,Loja Física,4372.08,03
15147,721,60,2023-06-25,1,Loja Física,4033.77,06
15148,760,98,2024-01-15,3,Loja Física,12309.51,01
15149,295,34,2022-10-17,3,Loja Física,1084.23,10
15150,839,99,2022-10-17,2,Online,8554.96,10
15151,383,73,2023-12-15,4,Loja Física,1022.16,12
15152,158,94,2024-08-03,4,Online,1622.92,08
15153,405,54,2022-07-19,1,Online,931.67,07
15154,1,90,2023-12-19,4,Loja Física,12603.56,12
15155,217,12,2024-05-26,4,Online,12642.44,05
15156,928,88,2023-07-16,1,Online,247.13,07
15157,507,19,2023-02-08,1,Online,3566.25,02
15158,761,80,2022-04-10,2,Loja Física,2270.08,04
15159,904,26,2022-05-15,2,Online,5371.24,05
15160,581,23,2022-11-28,2,Loja Física,9296.18,11
15161,30,33,2024-02-10,2,Online,6012.96,02
15162,627,57,2024-03-21,4,Online,12350.08,03
15163,520,30,2023-08-18,2,Loja Física,6565.18,08
15164,881,23,2024-06-05,3,Online,13944.27,06
15165,275,74,2024-04-04,1,Loja Física,2174.34,04
15166,492,36,2022-02-25,2,Online,6812.9,02
15167,827,95,2024-05-20,1,Online,1742.87,05
15168,951,86,2024-08-15,4,Loja Física,16131.76,08
15169,926,43,2023-12-28,2,Online,7031.94,12
15170,847,66,2022-11-08,3,Loja Física,8717.34,11
15171,36,53,2023-04-14,1,Online,4203.1,04
15172,311,87,2023-11-02,2,Loja Física,9972.94,11
15173,44,99,2022-06-17,3,Online,12832.44,06
15174,155,60,2023-08-15,4,Loja Física,16135.08,08
15175,77,37,2022-05-21,3,Loja Física,10259.7,05
15176,590,61,2023-03-29,4,Loja Física,19234.04,03
15177,613,96,2023-12-14,1,Online,428.38,12
15178,438,53,2023-05-10,2,Loja Física,8406.2,05
15179,432,12,2022-10-26,3,Online,9481.83,10
15180,542,35,2024-07-07,3,Loja Física,6985.05,07
15181,39,67,2022-05-29,3,Loja Física,4372.08,05
15182,239,98,2022-08-03,4,Loja Física,16412.68,08
15183,13,38,2022-08-12,1,Online,1928.3,08
15184,122,24,2024-04-03,1,Loja Física,4652.78,04
15185,144,81,2024-02-06,2,Online,8657.36,02
15186,684,40,2022-07-20,2,Loja Física,1840.1,07
15187,455,65,2024-01-23,1,Loja Física,853.09,01
15188,368,57,2023-10-29,1,Loja Física,3087.52,10
15189,759,72,2022-01-10,1,Online,354.75,01
15190,247,79,2023-01-06,3,Loja Física,9987.96,01
15191,923,45,2024-01-14,4,Online,5795.64,01
15192,45,89,2024-05-26,1,Loja Física,4497.09,05
15193,765,72,2023-08-13,2,Online,709.5,08
15194,375,96,2022-04-15,4,Online,1713.52,04
15195,291,13,2023-11-26,3,Loja Física,13007.16,11
15196,207,79,2024-03-15,4,Loja Física,13317.28,03
15197,924,6,2024-05-29,1,Online,3156.34,05
15198,995,97,2022-06-01,4,Online,19516.72,06
15199,519,71,2023-01-21,2,Online,3678.26,01
15200,958,97,2024-08-31,4,Loja Física,19516.72,08
15201,242,47,2023-03-14,1,Online,3216.11,03
15202,622,93,2023-11-27,4,Loja Física,17008.8,11
15203,114,44,2024-05-11,4,Loja Física,13113.32,05
15204,819,32,2022-06-22,4,Online,14415.96,06
15205,302,3,2024-08-06,2,Online,2473.78,08
15206,276,54,2022-02-27,4,Online,3726.68,02
15207,96,84,2022-04-09,4,Online,14853.56,04
15208,294,78,2022-12-31,3,Online,13278.84,12
15209,701,92,2024-09-24,4,Online,9514.2,09
15210,360,38,2023-05-01,4,Online,7713.2,05
15211,288,4,2022-07-03,3,Loja Física,511.41,07
15212,154,79,2024-08-25,2,Online,6658.64,08
15213,570,17,2022-02-23,2,Online,7615.96,02
15214,423,37,2022-05-01,3,Online,10259.7,05
15215,916,88,2023-06-12,3,Loja Física,741.39,06
15216,850,36,2023-10-28,4,Loja Física,13625.8,10
15217,50,58,2022-12-13,2,Online,7056.46,12
15218,207,41,2023-08-31,2,Loja Física,5103.52,08
15219,564,8,2023-03-21,4,Online,1163.2,03
15220,854,67,2024-09-20,1,Online,1457.36,09
15221,883,30,2022-06-02,4,Online,13130.36,06
15222,662,86,2023-10-05,1,Loja Física,4032.94,10
15223,565,52,2024-01-10,4,Loja Física,13488.12,01
15224,213,97,2023-02-18,3,Loja Física,14637.54,02
15225,66,25,2022-09-08,4,Loja Física,7101.36,09
15226,232,52,2022-02-04,3,Loja Física,10116.09,02
15227,885,59,2022-05-02,1,Loja Física,4206.96,05
15228,811,30,2022-09-04,1,Online,3282.59,09
15229,850,67,2023-02-11,3,Loja Física,4372.08,02
15230,663,4,2023-05-16,3,Online,511.41,05
15231,717,93,2022-11-06,2,Loja Física,8504.4,11
15232,320,57,2023-12-06,2,Online,6175.04,12
15233,767,63,2023-09-03,4,Online,9974.52,09
15234,137,32,2024-09-04,3,Loja Física,10811.97,09
15235,881,87,2022-06-26,1,Online,4986.47,06
15236,647,83,2023-10-31,2,Loja Física,2127.2,10
15237,937,79,2024-02-03,3,Online,9987.96,02
15238,566,51,2023-01-20,1,Online,2330.34,01
15239,65,63,2024-03-05,1,Loja Física,2493.63,03
15240,514,80,2023-12-10,3,Online,3405.12,12
15241,132,87,2024-03-25,4,Online,19945.88,03
15242,334,1,2023-11-18,2,Online,3265.22,11
15243,32,19,2023-11-06,2,Loja Física,7132.5,11
15244,868,35,2022-04-02,3,Online,6985.05,04
15245,898,63,2024-03-07,4,Online,9974.52,03
15246,872,94,2023-04-20,1,Loja Física,405.73,04
15247,498,81,2024-06-04,4,Online,17314.72,06
15248,243,26,2024-04-17,2,Online,5371.24,04
15249,192,13,2023-10-28,3,Loja Física,13007.16,10
15250,142,86,2023-01-27,2,Online,8065.88,01
15251,660,23,2022-10-09,3,Online,13944.27,10
15252,601,97,2023-10-10,4,Loja Física,19516.72,10
15253,561,91,2023-10-31,2,Loja Física,9739.14,10
15254,648,35,2023-04-01,4,Loja Física,9313.4,04
15255,988,12,2023-01-12,2,Online,6321.22,01
15256,191,9,2022-01-12,4,Online,16807.56,01
15257,942,98,2022-05-03,2,Online,8206.34,05
15258,149,78,2022-04-30,3,Online,13278.84,04
15259,599,67,2022-03-26,4,Online,5829.44,03
15260,416,44,2022-05-05,4,Online,13113.32,05
15261,520,61,2023-05-16,3,Online,14425.53,05
15262,735,21,2023-10-19,1,Online,1221.49,10
15263,869,7,2023-11-16,2,Online,7670.56,11
15264,16,97,2024-07-19,2,Online,9758.36,07
15265,808,99,2023-06-06,3,Loja Física,12832.44,06
15266,106,11,2022-08-19,2,Online,5721.28,08
15267,283,45,2022-01-24,4,Loja Física,5795.64,01
15268,104,32,2023-08-24,4,Online,14415.96,08
15269,361,86,2023-08-10,3,Loja Física,12098.82,08
15270,658,83,2023-08-10,4,Loja Física,4254.4,08
15271,35,36,2023-05-07,1,Loja Física,3406.45,05
15272,113,37,2022-10-08,2,Online,6839.8,10
15273,308,75,2023-12-12,3,Online,1543.11,12
15274,911,41,2024-02-03,3,Loja Física,7655.28,02
15275,959,77,2022-04-07,2,Online,8833.54,04
15276,53,92,2024-03-24,1,Loja Física,2378.55,03
15277,859,49,2023-08-31,3,Online,2936.52,08
15278,81,15,2022-07-05,2,Loja Física,5893.32,07
15279,616,13,2023-01-29,1,Loja Física,4335.72,01
15280,834,53,2023-05-11,3,Loja Física,12609.3,05
15281,369,33,2023-10-23,1,Loja Física,3006.48,10
15282,242,72,2023-12-21,3,Loja Física,1064.25,12
15283,31,32,2023-03-21,2,Online,7207.98,03
15284,829,48,2022-11-02,2,Online,6073.16,11
15285,704,68,2023-08-09,2,Loja Física,9228.82,08
15286,869,57,2022-05-09,1,Online,3087.52,05
15287,361,62,2022-04-12,4,Online,10904.32,04
15288,233,82,2022-11-30,1,Loja Física,4441.86,11
15289,610,87,2022-03-07,2,Online,9972.94,03
15290,34,93,2024-01-01,3,Online,12756.6,01
15291,243,2,2024-07-19,4,Loja Física,13225.12,07
15292,951,77,2024-06-01,1,Online,4416.77,06
15293,59,16,2024-03-25,1,Loja Física,4954.33,03
15294,771,8,2023-07-05,3,Loja Física,872.4,07
15295,529,19,2022-07-09,3,Online,10698.75,07
15296,78,32,2023-02-20,2,Loja Física,7207.98,02
15297,718,67,2024-04-12,1,Online,1457.36,04
15298,302,32,2023-12-19,3,Loja Física,10811.97,12
15299,678,85,2022-01-21,3,Loja Física,4511.85,01
15300,803,25,2023-02-08,4,Loja Física,7101.36,02
15301,897,53,2023-07-24,2,Loja Física,8406.2,07
15302,112,81,2024-04-17,2,Online,8657.36,04
15303,413,25,2023-07-04,1,Online,1775.34,07
15304,900,33,2024-03-13,3,Online,9019.44,03
15305,317,31,2024-04-11,2,Online,8083.26,04
15306,865,36,2023-06-27,1,Online,3406.45,06
15307,145,87,2023-05-16,2,Online,9972.94,05
15308,668,89,2022-03-07,1,Loja Física,4497.09,03
15309,690,49,2023-06-16,3,Online,2936.52,06
15310,858,44,2024-05-07,2,Online,6556.66,05
15311,648,48,2023-08-22,1,Online,3036.58,08
15312,930,30,2023-07-06,1,Online,3282.59,07
15313,827,13,2024-01-01,3,Online,13007.16,01
15314,18,43,2024-04-18,2,Online,7031.94,04
15315,351,93,2024-03-20,1,Online,4252.2,03
15316,955,16,2023-10-30,1,Online,4954.33,10
15317,155,91,2022-05-08,1,Loja Física,4869.57,05
15318,784,26,2024-02-11,1,Online,2685.62,02
15319,506,75,2024-02-11,2,Loja Física,1028.74,02
15320,778,47,2022-08-01,4,Online,12864.44,08
15321,360,37,2024-09-15,2,Online,6839.8,09
15322,332,3,2023-11-06,1,Online,1236.89,11
15323,918,26,2024-07-08,2,Online,5371.24,07
15324,528,98,2022-05-01,2,Online,8206.34,05
15325,12,97,2022-07-05,3,Online,14637.54,07
15326,75,15,2024-06-01,3,Online,8839.98,06
15327,212,66,2023-09-06,1,Online,2905.78,09
15328,691,28,2023-12-13,4,Loja Física,19914.36,12
15329,641,84,2022-07-04,3,Loja Física,11140.17,07
15330,283,38,2022-01-06,2,Loja Física,3856.6,01
15331,195,44,2023-07-23,1,Online,3278.33,07
15332,780,53,2023-04-03,4,Online,16812.4,04
15333,30,80,2024-03-30,3,Online,3405.12,03
15334,9,4,2022-11-18,1,Loja Física,170.47,11
15335,309,72,2022-05-06,4,Loja Física,1419.0,05
15336,445,44,2022-02-10,1,Online,3278.33,02
15337,310,46,2022-05-12,4,Loja Física,3461.64,05
15338,677,84,2023-08-12,3,Loja Física,11140.17,08
15339,705,26,2022-07-31,2,Online,5371.24,07
15340,426,96,2023-10-31,2,Loja Física,856.76,10
15341,817,13,2022-06-15,3,Loja Física,13007.16,06
15342,772,69,2022-03-31,3,Online,8872.89,03
15343,704,44,2023-07-30,3,Loja Física,9834.99,07
15344,591,53,2022-09-20,4,Online,16812.4,09
15345,691,51,2024-05-21,4,Online,9321.36,05
15346,91,13,2024-02-11,4,Loja Física,17342.88,02
15347,456,41,2022-02-05,4,Online,10207.04,02
15348,444,11,2022-03-28,4,Loja Física,11442.56,03
15349,727,37,2022-05-08,4,Loja Física,13679.6,05
15350,79,60,2023-06-03,4,Online,16135.08,06
15351,475,32,2022-11-02,3,Loja Física,10811.97,11
15352,927,45,2023-01-08,4,Online,5795.64,01
15353,103,18,2024-09-16,1,Loja Física,2267.24,09
15354,623,93,2023-07-12,4,Online,17008.8,07
15355,456,79,2022-06-25,2,Online,6658.64,06
15356,990,20,2023-03-10,2,Online,4014.46,03
15357,314,44,2024-09-27,3,Online,9834.99,09
15358,247,36,2024-08-25,2,Online,6812.9,08
15359,234,69,2023-11-05,2,Online,59152.600000000006,11
15360,594,37,2022-01-01,2,Online,6839.8,01
15361,644,33,2022-09-12,3,Online,9019.44,09
15362,235,82,2022-11-04,3,Loja Física,13325.58,11
15363,790,19,2022-02-17,4,Loja Física,14265.0,02
15364,387,51,2024-08-26,2,Loja Física,4660.68,08
15365,847,32,2024-08-26,4,Loja Física,14415.96,08
15366,611,22,2023-06-16,3,Loja Física,9073.71,06
15367,943,1,2024-07-15,4,Loja Física,6530.44,07
15368,38,54,2024-03-12,4,Loja Física,3726.68,03
15369,161,89,2022-10-28,2,Loja Física,8994.18,10
15370,462,20,2023-11-06,3,Online,6021.69,11
15371,944,58,2023-07-01,2,Loja Física,7056.46,07
15372,449,35,2023-04-01,4,Loja Física,9313.4,04
15373,117,70,2022-05-24,3,Loja Física,9014.76,05
15374,241,70,2023-08-14,4,Loja Física,12019.68,08
15375,26,61,2023-05-18,4,Online,19234.04,05
15376,648,63,2023-12-13,2,Online,4987.26,12
15377,562,61,2022-11-17,3,Loja Física,14425.53,11
15378,976,57,2023-06-20,3,Loja Física,9262.56,06
15379,806,3,2024-07-21,2,Online,2473.78,07
15380,906,95,2022-12-27,1,Online,1742.87,12
15381,298,99,2023-09-13,2,Online,8554.96,09
15382,805,45,2023-07-06,2,Loja Física,2897.82,07
15383,154,15,2023-06-07,1,Online,2946.66,06
15384,732,17,2022-08-03,3,Online,11423.94,08
15385,652,15,2023-12-06,1,Online,2946.66,12
15386,468,5,2022-04-12,4,Online,15381.32,04
15387,49,86,2023-11-10,4,Online,16131.76,11
15388,654,46,2024-04-19,2,Online,1730.82,04
15389,46,11,2022-02-15,4,Loja Física,11442.56,02
15390,675,64,2022-08-31,1,Loja Física,2069.25,08
15391,285,92,2022-02-07,4,Online,9514.2,02
15392,780,14,2022-07-12,3,Online,8927.97,07
15393,628,39,2022-05-26,2,Online,9428.58,05
15394,82,67,2022-11-03,2,Loja Física,2914.72,11
15395,44,55,2024-05-26,3,Loja Física,581.43,05
15396,706,42,2024-05-02,3,Loja Física,10455.99,05
15397,770,75,2022-08-09,2,Loja Física,1028.74,08
15398,955,94,2024-09-07,3,Online,1217.19,09
15399,273,5,2022-05-18,4,Loja Física,15381.32,05
15400,394,52,2023-09-09,4,Online,13488.12,09
15401,786,22,2023-07-20,4,Online,12098.28,07
15402,790,77,2022-08-10,4,Online,17667.08,08
15403,595,44,2023-08-29,1,Online,3278.33,08
15404,58,85,2023-01-03,1,Online,1503.95,01
15405,565,59,2022-10-12,1,Online,4206.96,10
15406,1,25,2022-05-12,1,Online,1775.34,05
15407,216,21,2024-01-17,4,Online,4885.96,01
15408,317,92,2023-09-30,4,Loja Física,9514.2,09
15409,228,64,2023-03-09,3,Online,6207.75,03
15410,473,68,2022-03-18,1,Loja Física,4614.41,03
15411,484,93,2023-07-18,1,Online,4252.2,07
15412,766,47,2022-09-19,2,Online,6432.22,09
15413,671,35,2022-09-24,3,Online,6985.05,09
15414,287,87,2023-01-26,4,Online,19945.88,01
15415,511,7,2023-10-28,3,Online,11505.84,10
15416,578,56,2024-07-14,3,Loja Física,11752.8,07
15417,915,52,2022-06-17,2,Online,6744.06,06
15418,821,46,2023-02-14,2,Loja Física,17308.2,02
15419,972,9,2023-04-13,3,Online,12605.67,04
15420,458,58,2022-03-27,1,Loja Física,3528.23,03
15421,95,23,2024-08-25,4,Loja Física,18592.36,08
15422,493,3,2022-09-18,2,Loja Física,2473.78,09
15423,765,61,2023-11-24,2,Online,9617.02,11
15424,150,9,2023-03-12,4,Loja Física,16807.56,03
15425,23,53,2024-08-20,2,Loja Física,8406.2,08
15426,756,68,2023-12-13,3,Online,13843.23,12
15427,215,49,2022-05-27,4,Online,3915.36,05
15428,399,89,2023-07-03,1,Online,4497.09,07
15429,410,70,2022-07-28,2,Loja Física,6009.84,07
15430,131,48,2022-03-14,2,Online,6073.16,03
15431,855,82,2023-10-07,3,Online,13325.58,10
15432,148,7,2024-01-21,1,Loja Física,3835.28,01
15433,381,99,2022-10-03,2,Online,8554.96,10
15434,109,31,2023-10-11,4,Online,16166.52,10
15435,552,56,2023-12-15,4,Online,15670.4,12
15436,121,96,2023-10-24,3,Online,1285.14,10
15437,295,99,2022-07-17,3,Loja Física,12832.44,07
15438,120,61,2024-01-02,2,Online,9617.02,01
15439,456,92,2023-01-17,3,Loja Física,7135.65,01
15440,530,5,2023-08-01,4,Online,15381.32,08
15441,169,30,2023-11-05,3,Loja Física,9847.77,11
15442,710,22,2023-10-26,4,Loja Física,12098.28,10
15443,923,17,2024-04-20,2,Online,7615.96,04
15444,996,10,2023-06-08,4,Online,12542.72,06
15445,143,71,2023-09-12,3,Online,5517.39,09
15446,37,68,2022-06-17,4,Loja Física,18457.64,06
15447,698,42,2023-03-06,4,Loja Física,13941.32,03
15448,261,27,2024-04-21,1,Online,1137.02,04
15449,231,7,2022-06-07,1,Loja Física,3835.28,06
15450,254,23,2022-11-20,2,Online,9296.18,11
15451,329,75,2024-03-17,4,Online,2057.48,03
15452,903,8,2023-03-21,4,Online,1163.2,03
15453,297,8,2023-01-24,4,Online,1163.2,01
15454,980,5,2022-01-27,1,Loja Física,3845.33,01
15455,10,71,2024-09-14,4,Online,7356.52,09
15456,446,86,2023-09-11,1,Loja Física,4032.94,09
15457,922,2,2022-09-11,2,Online,66125.6,09
15458,836,88,2022-03-21,4,Online,988.52,03
15459,230,51,2022-10-04,4,Loja Física,9321.36,10
15460,536,66,2022-05-08,3,Loja Física,8717.34,05
15461,78,12,2023-06-29,1,Online,3160.61,06
15462,425,47,2022-04-23,3,Online,9648.33,04
